mainid,lastname,result,n_lastname,jeiba_lastname
10,  醫藥衛生,醫藥(Na) 衛生(Na),醫藥 衛生,    醫藥 衛生
10,護理系,護理系(Nc),護理系,護理系
10,  護理,護理(Na),護理,    護理
10,物理治療系,物理(Na) 治療(VC),物理 治療,物理 治療 系
10,  食品營養與保健生技,食品(Na) 營養(Na) 保健(Na) 生技(Na),食品 營養 保健 生技,    食品 營養 與 保健 生技
10,食品營養與保健生技學系,食品(Na) 營養(Na) 保健(Na) 生技(Na) 學系(Na),食品 營養 保健 生技 學系,食品 營養 與 保健 生技學系
10,藥學系,藥學系(Nc),藥學系,藥學系
10,  醫學,醫學(Na),醫學,    醫學
10,護理系,護理系(Nc),護理系,護理系
10,醫學系,醫學系(Nc),醫學系,醫學系
10,  醫藥衛生,醫藥(Na) 衛生(Na),醫藥 衛生,    醫藥 衛生
10,  醫事技術,醫事(Na) 技術(Na),醫事 技術,    醫事 技術
10,護理系,護理系(Nc),護理系,護理系
10,中醫系,中醫系(Nc),中醫系,中醫系
10,  藥學,藥學(Na),藥學,    藥學
10,保健營養系,保健(Na) 營養(Na),保健 營養,保健 營養系
10,放射系,放射系(Nc),放射系,放射 系
10,醫藥化學系,醫藥(Na) 化學系(Nc),醫藥 化學系,醫藥化 學系
10,  護理,護理(Na),護理,    護理
10,物理治療系,物理(Na) 治療(VC),物理 治療,物理 治療 系
10,  藥學,藥學(Na),藥學,    藥學
10,  食品營養,食品(Na) 營養(Na),食品 營養,    食品 營養
10,  醫學,醫學(Na),醫學,    醫學
10,藥學系,藥學系(Nc),藥學系,藥學系
10,護理系,護理系(Nc),護理系,護理系
10,  藥學,藥學(Na),藥學,    藥學
10,護理系 ,護理系(Nc),護理系,護理系  
10,護理系,護理系(Nc),護理系,護理系
10,  護理,護理(Na),護理,    護理
10,運動醫學,運動(Na) 醫學(Na),運動 醫學,運動 醫學
10,藥學系,藥學系(Nc),藥學系,藥學系
10,護理學系 ,護理(Na) 學系(Na),護理 學系,護理 學系  
10,醫學系,醫學系(Nc),醫學系,醫學系
10,  公共衛生,衛生(Na),衛生,    公共 衛生
10,藥學系,藥學系(Nc),藥學系,藥學系
11,  消防安全,安全(VH),安全,    消防安全
11,  職安,職安(Na),職安,    職安
11,冷凍空調系,冷凍(VC) 空調系(Na),冷凍 空調系,冷凍空 調系
11,  電機,電機(Na),電機,    電機
11,  機械科汽車組,機械科(Na) 汽車組(Na),機械科 汽車組,    機械科 汽車 組
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,電機,電機(Na),電機,電機
12,  交通工程管理,交通(Na) 工程(Na) 管理(VC),交通 工程 管理,    交通 工程 管理
12,  機械,機械(Na),機械,    機械
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,機械系先進車輛組,機械系(Nc) 先進(VH) 車輛(Na),機械系 先進 車輛,機械系 先進 車輛 組
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,自動控制系,自動(VH) 控制(VC),自動 控制,自動 控制 系
12,土木工程學系 ,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系  
12,機械系,機械系(Nc),機械系,機械系
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,  電子,電子(Na),電子,    電子
12,環境與安全衛生工程系 ,環境(Na) 安全(VH) 衛生(Na) 工程(Nc),環境 安全 衛生 工程,環境 與 安全 衛生 工程系  
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,工業工程,工業(Na) 工程(Na),工業 工程,工業 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,電機系晶片系統組,電機系(Nc) 晶片(Na) 系統(Na),電機系 晶片 系統,電機系 晶片 系統 組
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電機,電機(Na),電機,    電機
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,電子工程系計算機組,電子(Na) 工程系(Nc) 計算機組(VC),電子 工程系 計算機組,電子 工程系 計算 機組
12,材料科學與工程系,材料(Na) 科學(Na) 工程系(Nc),材料 科學 工程系,材料科 學與 工程系
12,電訊工程學系,電訊(Na) 工程(Na) 學系(Na),電訊 工程 學系,電訊 工程 學系
12,  機械科,機械科(Na),機械科,    機械科
12,  電機,電機(Na),電機,    電機
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,電子工程學系,電子(Na) 工程(Na) 學系(Na),電子 工程 學系,電子 工程 學系
12,自动化工程,自动化(VHC) 工程(Na),自动化 工程,自动化 工程
12,  模具工程,模具(Na) 工程(Na),模具 工程,    模具 工程
12,化學工程學系,化學(Na) 工程(Na) 學系(Na),化學 工程 學系,化學 工程 學系
12,河海工程系,河海(Na) 工程系(Na),河海 工程系,河海 工程系
12,機械科,機械科(Na),機械科,機械科
12,化學工程與材料工程學,化學(Na) 工程(Na) 材料(Na) 工程(Na),化學 工程 材料 工程,化學 工程 與 材料 工程 學
12,電機系,電機系(Nc),電機系,電機系
12,化學工程學,化學(Na) 工程(Na),化學 工程,化學 工程 學
12,化學工程與材料工程系,化學(Na) 工程(Na) 材料(Na) 工程(Nc),化學 工程 材料 工程,化學 工程 與 材料 工程系
12,  電機,電機(Na),電機,    電機
12,電機系,電機系(Nc),電機系,電機系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  電機,電機(Na),電機,    電機
12,土木工程 ,土木(Na) 工程(Na),土木 工程,土木工程  
12,  化工,化工(Na),化工,    化工
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系
12,電子系網路與通訊組,電子系(Nc) 網路(Na) 通訊組(Nc),電子系 網路 通訊組,電子系 網路 與 通訊組
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,  電子,電子(Na),電子,    電子
12,  機械,機械(Na),機械,    機械
12,  電子,電子(Na),電子,    電子
12,電機工程系 ,電機(Na) 工程系(Nc),電機 工程系,電機 工程系  
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電子,電子(Na),電子,    電子
12,  電機,電機(Na),電機,    電機
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,工業工程管理系,工業(Na) 工程(Na) 管理(Nc),工業 工程 管理,工業 工程 管理系
12,  農業機械工程,農業(Na) 機械(Na) 工程(Na),農業 機械 工程,    農業 機械 工程
12,材料科學與工程學系,材料(Na) 科學(Na) 工程(Na) 學系(Na),材料 科學 工程 學系,材料科 學與 工程 學系
12,工業工程與經營資訊學系,工業(Na) 工程(Na) 經營(VC) 資訊(Na) 學系(Na),工業 工程 經營 資訊 學系,工業 工程 與 經營 資訊學系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,資訊工程 ,資訊(Na) 工程(Na),資訊 工程,資訊 工程  
12,  遺漏值,遺漏值(Na),遺漏值,    遺漏 值
12,化工系,化工系(Nc),化工系,化工系
12,  光電工程,光電(Na) 工程(Na),光電 工程,    光電 工程
12,  機電工程,機電(Na) 工程(Na),機電 工程,    機電 工程
12,動力機械工程系,動力(Na) 機械(Na) 工程(Nc),動力 機械 工程,動力 機械 工程系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,電子工程學系,電子(Na) 工程(Na) 學系(Na),電子 工程 學系,電子 工程 學系
12,電機系,電機系(Nc),電機系,電機系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,航空工程學系,航空(Na) 工程(Na) 學系(Na),航空 工程 學系,航空工程 學系
12,汽修科,汽修科(Na),汽修科,汽修 科
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  紡織,紡織(VA),紡織,    紡織
12,機械系,機械系(Nc),機械系,機械系
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電機,電機(Na),電機,    電機
12,航太與系統工程學,系統(Na) 工程(Na),系統 工程,航太 與 系統 工程 學
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 與 管理
12,電腦與通訊工程系,電腦(Na) 通訊(Na) 工程系(Na),電腦 通訊 工程系,電腦 與 通訊 工程系
12,  電訊工程,電訊(Na) 工程(Na),電訊 工程,    電訊 工程
12,電子工程科,電子(Na) 工程(Na),電子 工程,電子 工程 科
12,土木工程學系 ,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系  
12,  資訊科學,資訊(Na) 科學(Na),資訊 科學,    資訊 科學
12,土木工程與防災,土木(Na) 工程(Na) 防災(VH),土木 工程 防災,土木工程 與 防災
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,  電子,電子(Na),電子,    電子
12,營建科系,營建(VC) 科系(Na),營建 科系,營建 科系
12,  車輛工程,車輛(Na) 工程(Na),車輛 工程,    車輛 工程
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,纖維與複合材料系,纖維(Na) 材料系(Nc),纖維 材料系,纖維 與 複 合 材料 系
12,  環境安全衛生工程,環境(Na) 安全(VH) 衛生(Na) 工程(Na),環境 安全 衛生 工程,    環境 安全 衛生 工程
12,電機系,電機系(Nc),電機系,電機系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,  機械,機械(Na),機械,    機械
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,  電機,電機(Na),電機,    電機
12,電機系,電機系(Nc),電機系,電機系
12,自動化工程學系,自動化(VHC) 工程(Na) 學系(Na),自動化 工程 學系,自動化 工程 學系
12,化學工程與材料工程學系 ,化學(Na) 工程(Na) 材料(Na) 工程(Na) 學系(Na),化學 工程 材料 工程 學系,化學 工程 與 材料 工程 學系  
12,環境工程與科學學系 ,環境(Na) 工程(Na) 科學(Na) 學系(Na),環境 工程 科學 學系,環境 工程 與 科學學系  
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  電腦通訊,電腦(Na) 通訊(Na),電腦 通訊,    電腦 通訊
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,環境公共安全與衛生,環境(Na) 安全(Nv) 衛生(Na),環境 安全 衛生,環境 公共安全 與 衛生
12,  材料科學,材料(Na) 科學(Na),材料 科學,    材料科 學
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系
12,  電機,電機(Na),電機,    電機
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,  電機工程系,電機(Na) 工程系(Nc),電機 工程系,    電機 工程系
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  工程材料資源,工程(Na) 材料(Na) 資源(Na),工程 材料 資源,    工程 材料 資源
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程
12,  電機,電機(Na),電機,    電機
12,  電機,電機(Na),電機,    電機
12,  工業工程與系統管理,工業(Na) 工程(Na) 系統(Na) 管理(VC),工業 工程 系統 管理,    工業 工程 與 系統 管理
12,土木系資訊組,土木系(Nc) 資訊組(Nc),土木系 資訊組,土木系 資訊組
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,工程與系統科學,工程(Na) 系統(Na) 科學(Na),工程 系統 科學,工程 與 系統 科學
12,動力機械系,動力(Na) 機械(Nc),動力 機械,動力 機械系
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,工業公程管理,工業(Na) 公程(Na) 管理(Na),工業 公程 管理,工業 公程 管理
12,電腦與通訊工程學系,電腦(Na) 通訊(Na) 工程(Na) 學系(Na),電腦 通訊 工程 學系,電腦 與 通訊 工程 學系
12,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理
12,財料工程,財料(Na) 工程(Na),財料 工程,財料 工程
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程
12,  自動化機械,自動化(VHC) 機械(Na),自動化 機械,    自動化 機械
12,輪機工程系,輪機(Na) 工程系(Na),輪機 工程系,輪機 工程系
12,  模具工程,模具(Na) 工程(Na),模具 工程,    模具 工程
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,工業工程管理 ,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 管理  
12,機械工程學系,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系
12,機械工程學系,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,化學工程與材料工程學系,化學(Na) 工程(Na) 材料(Na) 工程(Na) 學系(Na),化學 工程 材料 工程 學系,化學 工程 與 材料 工程 學系
12,土木工程學系,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系
12,機械工程學系,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,電腦與通訊學系,電腦(Na) 通訊(Na) 學系(Na),電腦 通訊 學系,電腦 與 通訊學系
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,資訊工程學,資訊(Na) 工程(Na),資訊 工程,資訊 工程 學
12,資訊工程系 ,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系  
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,資工,資工(Na),資工,資工
12,化工系 ,化工系(Nc),化工系,化工系  
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,環工系,環工系(Nc),環工系,環工系
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,電機科,電機科(Na),電機科,電機科
12,機械系,機械系(Nc),機械系,機械系
12,  環境工程管理,環境(Na) 工程(Na) 管理(VC),環境 工程 管理,    環境 工程 管理
12,環境工程 ,環境(Na) 工程(Na),環境 工程,環境 工程  
12,  電子,電子(Na),電子,    電子
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程
12,  電機,電機(Na),電機,    電機
12,  電機,電機(Na),電機,    電機
12,光電系統工程學系,光電(Na) 系統(Na) 工程(Na) 學系(Na),光電 系統 工程 學系,光電系統 工程 學系
12,電子系,電子系(Nc),電子系,電子系
12,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理
12,模具工程系,模具(Na) 工程系(Nc),模具 工程系,模具 工程系
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程
12,  航空機械,航空(Na) 機械(Na),航空 機械,    航空 機械
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,  機械,機械(Na),機械,    機械
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  機械管理,機械(Na) 管理(VC),機械 管理,    機械 管理
12,高分子工程學系,高分子(Na) 工程(Na) 學系(Na),高分子 工程 學系,高分子 工程 學系
12,造船系,造船系(Nc),造船系,造船系
12,化學工程與材料系,化學(Na) 工程(Na) 材料系(Nc),化學 工程 材料系,化學 工程 與 材料 系
12,  電機,電機(Na),電機,    電機
12,電子科,電子科(Na),電子科,電子科
12,  電腦資訊,電腦(Na) 資訊(Na),電腦 資訊,    電腦 資訊
12,機械與電腦輔助工程系,機械(Na) 電腦(Na) 輔助(VC) 工程(Nc),機械 電腦 輔助 工程,機械 與 電腦 輔助 工程系
12,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,電腦通訊工程,電腦(Na) 通訊(Na) 工程(Na),電腦 通訊 工程,電腦 通訊 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  電子,電子(Na),電子,    電子
12,  機械,機械(Na),機械,    機械
12,化學工程與材料工程,化學(Na) 工程(Na) 材料(Na) 工程(Na),化學 工程 材料 工程,化學 工程 與 材料 工程
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,土木與水資源工程系系,土木(Na) 資源(Na) 工程(Na),土木 資源 工程,土木 與 水資源 工程系 系
12,電機科,電機科(Na),電機科,電機科
12,  紡織工程,紡織(VA) 工程(Na),紡織 工程,    紡織 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,機械工程 ,機械(Na) 工程(Na),機械 工程,機械 工程  
12,  機械,機械(Na),機械,    機械
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  機械與自動化工程,機械(Na) 自動化(VHC) 工程(Na),機械 自動化 工程,    機械 與 自動化 工程
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  醫學工程,醫學(Na) 工程(Na),醫學 工程,    醫學 工程
12,機械,機械(Na),機械,機械
12,電机系,電机系(Nc),電机系,電机系
12,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,電腦與資訊系,電腦(Na) 資訊系(Nc),電腦 資訊系,電腦 與 資訊系
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,環境工程系,環境(Na) 工程(Na),環境 工程,環境 工程系
12,工程科學系,工程(Na) 科學(Na),工程 科學,工程 科學系
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系
12,  電機,電機(Na),電機,    電機
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系
12,應用電子科技學系,應用(Na) 電子(Na) 科技(Na) 學系(Na),應用 電子 科技 學系,應用 電子 科技 學系
12,工業工程與管理學系 ,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系  
12,资訊工程系,资訊(Na) 工程系(Na),资訊 工程系,资訊 工程系
12,環境與安全衛生工程系,環境(Na) 安全(VH) 衛生(Na) 工程(Nc),環境 安全 衛生 工程,環境 與 安全 衛生 工程系
12,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,  機械,機械(Na),機械,    機械
12,營建科技 ,營建(VC) 科技(Na),營建 科技,營建 科技  
12,  資訊學,資訊學(Na),資訊學,    資訊學
12,  電機,電機(Na),電機,    電機
12,  資工,資工(Na),資工,    資工
12,材料科系,材料(Na) 科系(Na),材料 科系,材料科 系
12,  電機,電機(Na),電機,    電機
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系
12,機械,機械(Na),機械,機械
12,通訊工程,通訊(Na) 工程(Na),通訊 工程,通訊 工程
12,  電子,電子(Na),電子,    電子
12,船舶機械工程 ,船舶(Na) 機械(Na) 工程(Na),船舶 機械 工程,船舶 機械 工程  
12,工業工程管理系,工業(Na) 工程(Na) 管理(Nc),工業 工程 管理,工業 工程 管理系
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程
12,  車輪工程,車輪(Na) 工程(Na),車輪 工程,    車輪 工程
12,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理
12,  水資源環境工程,資源(Na) 環境(Na) 工程(Na),資源 環境 工程,    水資源 環境 工程
12,材料,材料(Na),材料,材料
12,機械電腦工程系,機械(Na) 電腦(Na) 工程系(Nc),機械 電腦 工程系,機械 電腦 工程系
12,  電機,電機(Na),電機,    電機
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,資訊系,資訊系(Nc),資訊系,資訊系
12,電機系,電機系(Nc),電機系,電機系
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,輪機系,輪機系(Nc),輪機系,輪機系
12,  輪機工程,輪機(Na) 工程(Na),輪機 工程,    輪機 工程
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系
12,資訊系,資訊系(Nc),資訊系,資訊系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,化學工程系,化學(Na) 工程(Nc),化學 工程,化學 工程系
12,醫學工程,醫學(Na) 工程(Na),醫學 工程,醫學 工程
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程
12,機械系,機械系(Nc),機械系,機械系
12,航空機械系,航空(Na) 機械(Na),航空 機械,航空 機械系
12,  機械,機械(Na),機械,    機械
12,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程
12,  電機,電機(Na),電機,    電機
12,  機械,機械(Na),機械,    機械
12,  化工,化工(Na),化工,    化工
12,機械與自動化工程,機械(Na) 自動化(VHC) 工程(Na),機械 自動化 工程,機械 與 自動化 工程
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程
12,  機械,機械(Na),機械,    機械
12,電子,電子(Na),電子,電子
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程
12,  機械,機械(Na),機械,    機械
12,  材料工程,材料(Na) 工程(Na),材料 工程,    材料 工程
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系
12,  電機,電機(Na),電機,    電機
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程
12,機械工程（車輛工程組）,機械(Na) 工程(Na) 車輛(Na) 工程組(Nc),機械 工程 車輛 工程組,機械 工程 （ 車輛 工程 組 ）
12,  電機,電機(Na),電機,    電機
12,土木工程,土木(Na) 工程(Na),土木 工程,土木工程
12,  機械,機械(Na),機械,    機械
12,化工科系,化工(Na) 科系(Na),化工 科系,化工 科系
12,機械系,機械系(Nc),機械系,機械系
12,  機械工程與自動控制,機械(Na) 工程(Na) 自動(VH) 控制(VC),機械 工程 自動 控制,    機械 工程 與 自動 控制
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程
12,  電機,電機(Na),電機,    電機
12,化工與材料工程系,化工(Na) 材料(Na) 工程(Nc),化工 材料 工程,化工 與 材料 工程系
12,電腦應用工程,電腦(Na) 應用(Na) 工程(Na),電腦 應用 工程,電腦 應用 工程
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程
12,化學材料系,化學(Na) 材料(Nc),化學 材料,化學 材料 系
12,電機,電機(Na),電機,電機
12,  自動控制,自動(VH) 控制(VC),自動 控制,    自動 控制
12,  機械製造,機械(Na) 製造(VC),機械 製造,    機 械 製 造
12,  化學系,化學系(Nc),化學系,    化學系
12,  光電工程,光電(Na) 工程(Na),光電 工程,    光電 工程
12,  電機,電機(Na),電機,    電機
12,  機械,機械(Na),機械,    機械
12,光電工程系,光電(Na) 工程(Nc),光電 工程,光電 工程系
12,  模具,模具(Na),模具,    模具
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理
12,環境與安全衛生工程系,環境(Na) 安全(VH) 衛生(Na) 工程(Nc),環境 安全 衛生 工程,環境 與 安全 衛生 工程系
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  電機,電機(Na),電機,    電機
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程
12,  資訊科學,資訊(Na) 科學(Na),資訊 科學,    資訊 科學
12,機械工程學系 ,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系  
12,化學工業學系,化學(Na) 工業(Na) 學系(Na),化學 工業 學系,化學 工業 學系
12,電子與資訊,電子(Na) 資訊(Na),電子 資訊,電子 與 資訊
12,  機械,機械(Na),機械,    機械
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,  土木,土木(Na),土木,    土木
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系
12,電腦與通訊工程,電腦(Na) 通訊(Na) 工程(Na),電腦 通訊 工程,電腦 與 通訊 工程
12,  機工,機工(Na),機工,    機工
12,  土木,土木(Na),土木,    土木
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程
