mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
12,機械系,機械系(Nc),機械系,機械系,機械系,287,974,1
12,航空機械系,航空(Na) 機械(Na),航空 機械,航空 機械系,航空 機械,288,974,1
12,  機械,機械(Na),機械,    機械,機械,289,974,1
12,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程,化學 工程,290,974,1
12,  電機,電機(Na),電機,    電機,電機,291,974,1
12,  機械,機械(Na),機械,    機械,機械,292,974,1
12,  化工,化工(Na),化工,    化工,化工,293,974,1
12,機械與自動化工程,機械(Na) 自動化(VHC) 工程(Na),機械 自動化 工程,機械 與 自動化 工程,機械 自動化 工程,294,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,295,974,1
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程,電子 工程,296,974,1
12,  機械,機械(Na),機械,    機械,機械,297,974,1
12,電子,電子(Na),電子,電子,電子,298,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,299,974,1
12,  機械,機械(Na),機械,    機械,機械,300,974,1
12,  材料工程,材料(Na) 工程(Na),材料 工程,    材料 工程,材料 工程,301,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,302,974,1
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系,土木 工程,303,974,1
12,  電機,電機(Na),電機,    電機,電機,304,974,1
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程,工業 工程,305,974,1
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程,電子 工程,306,974,1
12,機械工程（車輛工程組）,機械(Na) 工程(Na) 車輛(Na) 工程組(Nc),機械 工程 車輛 工程組,機械 工程 （ 車輛 工程 組 ）,機械 工程 車輛 工程組,307,974,1
12,  電機,電機(Na),電機,    電機,電機,308,974,1
12,土木工程,土木(Na) 工程(Na),土木 工程,土木工程,土木 工程,309,974,1
12,  機械,機械(Na),機械,    機械,機械,310,974,1
12,化工科系,化工(Na) 科系(Na),化工 科系,化工 科系,化工 科系,311,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,312,974,1
12,  機械工程與自動控制,機械(Na) 工程(Na) 自動(VH) 控制(VC),機械 工程 自動 控制,    機械 工程 與 自動 控制,機械 工程 自動 控制,313,974,1
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系,資訊 工程 學系,314,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,315,974,1
12,  電機,電機(Na),電機,    電機,電機,316,974,1
12,化工與材料工程系,化工(Na) 材料(Na) 工程(Nc),化工 材料 工程,化工 與 材料 工程系,化工 材料 工程,317,974,1
12,電腦應用工程,電腦(Na) 應用(Na) 工程(Na),電腦 應用 工程,電腦 應用 工程,電腦 應用 工程,318,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,319,974,1
12,化學材料系,化學(Na) 材料(Nc),化學 材料,化學 材料 系,化學 材料,320,974,1
12,電機,電機(Na),電機,電機,電機,321,974,1
12,  自動控制,自動(VH) 控制(VC),自動 控制,    自動 控制,自動 控制,322,974,1
12,  機械製造,機械(Na) 製造(VC),機械 製造,    機 械 製 造,機械 製造,323,974,1
12,  化學系,化學系(Nc),化學系,    化學系,化學系,324,974,1
12,  光電工程,光電(Na) 工程(Na),光電 工程,    光電 工程,光電 工程,325,974,1
12,  電機,電機(Na),電機,    電機,電機,326,974,1
12,  機械,機械(Na),機械,    機械,機械,327,974,1
12,光電工程系,光電(Na) 工程(Nc),光電 工程,光電 工程系,光電 工程,328,974,1
12,  模具,模具(Na),模具,    模具,模具,329,974,1
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,330,974,1
12,環境與安全衛生工程系,環境(Na) 安全(VH) 衛生(Na) 工程(Nc),環境 安全 衛生 工程,環境 與 安全 衛生 工程系,環境 安全 衛生 工程,331,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,332,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,333,974,1
12,  電機,電機(Na),電機,    電機,電機,334,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,335,974,1
12,  資訊科學,資訊(Na) 科學(Na),資訊 科學,    資訊 科學,資訊 科學,336,974,1
12,機械工程學系 ,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系  ,機械 工程 學系,337,974,1
12,化學工業學系,化學(Na) 工業(Na) 學系(Na),化學 工業 學系,化學 工業 學系,化學 工業 學系,338,974,1
12,電子與資訊,電子(Na) 資訊(Na),電子 資訊,電子 與 資訊,電子 資訊,339,974,1
12,  機械,機械(Na),機械,    機械,機械,340,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,341,974,1
12,  土木,土木(Na),土木,    土木,土木,342,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,343,974,1
12,電腦與通訊工程,電腦(Na) 通訊(Na) 工程(Na),電腦 通訊 工程,電腦 與 通訊 工程,電腦 通訊 工程,344,974,1
12,  機工,機工(Na),機工,    機工,機工,345,974,1
12,  土木,土木(Na),土木,    土木,土木,346,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,347,974,1
12,資訊工資訊工程學系,資訊工(Na) 資訊(Na) 工程(Na) 學系(Na),資訊工 資訊 工程 學系,資訊 工資訊 工程 學系,資訊工 資訊 工程 學系,348,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,349,974,1
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程,工業 工程,350,974,1
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系,土木 工程,351,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,352,974,1
12,電腦與通訊系,電腦(Na) 通訊系(Na),電腦 通訊系,電腦 與 通訊系,電腦 通訊系,353,974,1
12,電子工程學,電子(Na) 工程(Na),電子 工程,電子 工程 學,電子 工程,354,974,1
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程,土木 工程,355,974,1
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程,電機 工程,356,974,1
12,工業工程與管理 ,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 與 管理  ,工業 工程 管理,357,974,1
12,  機械,機械(Na),機械,    機械,機械,358,974,1
12,資訊科,資訊科(Na),資訊科,資訊科,資訊科,359,974,1
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程,工業 工程,360,974,1
12,飛機工程系飛機結構組 ,飛機(Na) 工程系(Na) 飛機(Na) 結構組(Na),飛機 工程系 飛機 結構組,飛機 工程系 飛機 結構 組  ,飛機 工程系 飛機 結構組,361,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,362,974,1
12,  自動控制工程,自動(VH) 控制(VC) 工程(Na),自動 控制 工程,    自動 控制工程,自動 控制 工程,363,974,1
12,土木工程學系,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系,土木 工程 學系,364,974,1
12,電機科,電機科(Na),電機科,電機科,電機科,365,974,1
12,生物醫學工程,生物醫學(Na) 工程(Na),生物醫學 工程,生物 醫學 工程,生物醫學 工程,366,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,367,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,368,974,1
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程,土木 工程,369,974,1
12,  電機,電機(Na),電機,    電機,電機,370,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,371,974,1
12,  航空電子,航空(Na) 電子(Na),航空 電子,    航空 電子,航空 電子,372,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,373,974,1
12,資訊科學系,資訊(Na) 科學(Na),資訊 科學,資訊 科學系,資訊 科學,374,974,1
12,化學工程與材料學系,化學(Na) 工程(Na) 材料(Na) 學系(Na),化學 工程 材料 學系,化學 工程 與 材料 學系,化學 工程 材料 學系,375,974,1
12,電機工程學系 ,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系  ,電機 工程 學系,376,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,377,974,1
12,環保與安全衛生工程 ,環保(Na) 安全(VH) 衛生(Na) 工程(Na),環保 安全 衛生 工程,環保 與 安全 衛生 工程  ,環保 安全 衛生 工程,378,974,1
12,  化工,化工(Na),化工,    化工,化工,379,974,1
12,  電子,電子(Na),電子,    電子,電子,380,974,1
12,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程,化學 工程,381,974,1
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程,電機 工程,382,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,383,974,1
12,機械科,機械科(Na),機械科,機械科,機械科,384,974,1
12,電機工程科系,電機(Na) 工程(Na) 科系(Na),電機 工程 科系,電機 工程 科系,電機 工程 科系,385,974,1
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程,電子 工程,386,974,1
12,  化工系,化工系(Nc),化工系,    化工系,化工系,387,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,388,974,1
12,化學材料工程系,化學(Na) 材料(Na) 工程(Nc),化學 材料 工程,化學 材料 工程系,化學 材料 工程,389,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,390,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,391,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,392,974,1
12,環境科學與工程,環境(Na) 科學(Na) 工程(Na),環境 科學 工程,環境 科學 與 工程,環境 科學 工程,393,974,1
12,  電機,電機(Na),電機,    電機,電機,394,974,1
12,電子機械工程學系,電子(Na) 機械(Na) 工程(Na) 學系(Na),電子 機械 工程 學系,電子 機械 工程 學系,電子 機械 工程 學系,395,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,396,974,1
12,電機,電機(Na),電機,電機,電機,397,974,1
12,機電工程,機電(Na) 工程(Na),機電 工程,機電 工程,機電 工程,398,974,1
12,航空電子系,航空(Na) 電子系(Nc),航空 電子系,航空 電子系,航空 電子系,399,974,1
12,  機械系,機械系(Nc),機械系,    機械系,機械系,400,974,1
12,機械系汽車組,機械系(Nc) 汽車組(Nc),機械系 汽車組,機械系 汽車 組,機械系 汽車組,401,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,402,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,403,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,404,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,405,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,406,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,407,974,1
12,工業工程管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 管理,工業 工程 管理,408,974,1
12,  織品科工程組,織品科(Na) 工程組(Nc),織品科 工程組,    織品 科 工程 組,織品科 工程組,409,974,1
12,  測繪工程,測繪(VC) 工程(Na),測繪 工程,    測繪 工程,測繪 工程,410,974,1
12,  紡織,紡織(VA),紡織,    紡織,紡織,411,974,1
12,土木工程資訊應用系,土木(Na) 工程(Na) 資訊(Na) 應用(Na),土木 工程 資訊 應用,土木工程 資訊應 用系,土木 工程 資訊 應用,412,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,413,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,414,974,1
12,  電子,電子(Na),電子,    電子,電子,415,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,416,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,417,974,1
12,環境工程系,環境(Na) 工程(Na),環境 工程,環境 工程系,環境 工程,418,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,419,974,1
12,  電機,電機(Na),電機,    電機,電機,420,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,421,974,1
12,  電機系,電機系(Nc),電機系,    電機系,電機系,422,974,1
12,  車輛工程,車輛(Na) 工程(Na),車輛 工程,    車輛 工程,車輛 工程,423,974,1
12,  電工,電工(Na),電工,    電工,電工,424,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,425,974,1
12,生物機電系,生物機(Na) 電系(Nc),生物機 電系,生物 機電系,生物機 電系,426,974,1
12,飛機工程電子組,飛機(Na) 工程(Na) 電子組(Na),飛機 工程 電子組,飛機 工程 電子組,飛機 工程 電子組,427,974,1
12,  機械,機械(Na),機械,    機械,機械,428,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,429,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,430,974,1
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,431,974,1
12,  電子,電子(Na),電子,    電子,電子,432,974,1
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程,電機 工程,433,974,1
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,434,974,1
12,  機械,機械(Na),機械,    機械,機械,435,974,1
12,環境工程系,環境(Na) 工程(Na),環境 工程,環境 工程系,環境 工程,436,974,1
12,工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,工業 工程 與 管理,工業 工程 管理,437,974,1
12,  電子,電子(Na),電子,    電子,電子,438,974,1
12,  環境工程與科學,環境(Na) 工程(Na) 科學(Na),環境 工程 科學,    環境 工程 與 科學,環境 工程 科學,439,974,1
12,  冷凍空調,冷凍(VC) 空調(Na),冷凍 空調,    冷凍 空調,冷凍 空調,440,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,441,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,442,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,443,974,1
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,444,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,445,974,1
12,工學院學士班,工學院(Nc) 學士班(Nc),工學院 學士班,工學院 學士班,工學院 學士班,446,974,1
12,  電子,電子(Na),電子,    電子,電子,447,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,448,974,1
12,資通系,資通系(Nc),資通系,資通系,資通系,449,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,450,974,1
12,電子科系,電子(Na) 科系(Na),電子 科系,電子 科系,電子 科系,451,974,1
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程,土木 工程,452,974,1
12,  工業工程與管理,工業(Na) 工程(Na) 管理(Na),工業 工程 管理,    工業 工程 與 管理,工業 工程 管理,453,974,1
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,454,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,455,974,1
12,  工業管理,工業(Na) 管理(VC),工業 管理,    工業 管理,工業 管理,456,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,457,974,1
12,光電系,光電系(Nc),光電系,光電系,光電系,458,974,1
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,459,974,1
12,化學工程,化學(Na) 工程(Na),化學 工程,化學 工程,化學 工程,460,974,1
12,環境工程與科學系,環境(Na) 工程(Na) 科學系(Na),環境 工程 科學系,環境 工程 與 科學系,環境 工程 科學系,461,974,1
12,  機械,機械(Na),機械,    機械,機械,462,974,1
12,  車輛工程,車輛(Na) 工程(Na),車輛 工程,    車輛 工程,車輛 工程,463,974,1
12,光電系統工程 ,光電(Na) 系統(Na) 工程(Na),光電 系統 工程,光電系統 工程  ,光電 系統 工程,464,974,1
12,化工系,化工系(Nc),化工系,化工系,化工系,465,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,466,974,1
12,飛機修護,飛機(Na) 修護(VC),飛機 修護,飛機 修護,飛機 修護,467,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,468,974,1
12,先進薄膜製成,先進(VH) 薄膜(Na) 製成(VG),先進 薄膜 製成,先進 薄膜 製 成,先進 薄膜 製成,469,974,1
12,土木科系,土木(Na) 科系(Na),土木 科系,土木 科系,土木 科系,470,974,1
12,化學工程與生物科技系,化學(Na) 工程(Na) 生物(Na) 科技(Na),化學 工程 生物 科技,化學 工程 與 生物科技 系,化學 工程 生物 科技,471,974,1
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,472,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,473,974,1
12,環境工程管理系,環境(Na) 工程(Na) 管理(Na),環境 工程 管理,環境 工程 管理系,環境 工程 管理,474,974,1
12,航空太空工程學系,航空(Na) 太空(Na) 工程(Na) 學系(Na),航空 太空 工程 學系,航空 太空 工程 學系,航空 太空 工程 學系,475,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,476,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,477,974,1
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系,工業 工程 管理 學系,478,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,479,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,480,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,481,974,1
12,化學工程,化學(Na) 工程(Na),化學 工程,化學 工程,化學 工程,482,974,1
12,  機械,機械(Na),機械,    機械,機械,483,974,1
12,  機電,機電(Na),機電,    機電,機電,484,974,1
12,  電機,電機(Na),電機,    電機,電機,485,974,1
12,工業工程與管理系 ,工業(Na) 工程(Na) 管理系(Na),工業 工程 管理系,工業 工程 與 管理系  ,工業 工程 管理系,486,974,1
12,  電機,電機(Na),電機,    電機,電機,487,974,1
12,土木工程學系,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系,土木 工程 學系,488,974,1
12,機電與機械工程學系,機電(Na) 機械(Na) 工程(Na) 學系(Na),機電 機械 工程 學系,機電 與 機械 工程 學系,機電 機械 工程 學系,489,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,490,974,1
12,營建工程系,營建(VC) 工程系(Nc),營建 工程系,營建 工程系,營建 工程系,491,974,1
12,  電機,電機(Na),電機,    電機,電機,492,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,493,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,494,974,1
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系,土木 工程,495,974,1
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程,土木 工程,496,974,1
12,資訊系,資訊系(Nc),資訊系,資訊系,資訊系,497,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,498,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,499,974,1
12,生物醫學工程系 ,生物醫學(Na) 工程(Nc),生物醫學 工程,生物 醫學 工程系  ,生物醫學 工程,500,974,1
12,電子系,電子系(Nc),電子系,電子系,電子系,501,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,502,974,1
12,  機械,機械(Na),機械,    機械,機械,503,974,1
12,  資訊科,資訊科(Na),資訊科,    資訊科,資訊科,504,974,1
12,  土木工程,土木(Na) 工程(Na),土木 工程,    土木工程,土木 工程,505,974,1
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,506,974,1
12,材料科學與工程系,材料(Na) 科學(Na) 工程系(Nc),材料 科學 工程系,材料科 學與 工程系,材料 科學 工程系,507,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,508,974,1
12,環境工程學系,環境(Na) 工程(Na) 學系(Na),環境 工程 學系,環境 工程 學系,環境 工程 學系,509,974,1
12,  土木工程系,土木(Na) 工程(Nc),土木 工程,    土木工程 系,土木 工程,510,974,1
12,  環工,環工(Na),環工,    環工,環工,511,974,1
12,  機械,機械(Na),機械,    機械,機械,512,974,1
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,513,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,514,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,515,974,1
12,資訊工程,資訊(Na) 工程(Na),資訊 工程,資訊 工程,資訊 工程,516,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,517,974,1
12,工業工程系,工業(Na) 工程系(Nc),工業 工程系,工業 工程系,工業 工程系,518,974,1
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系,資訊 工程 學系,519,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,520,974,1
12,  農業機械工程,農業(Na) 機械(Na) 工程(Na),農業 機械 工程,    農業 機械 工程,農業 機械 工程,521,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,522,974,1
12,化工系 ,化工系(Nc),化工系,化工系  ,化工系,523,974,1
12,  材料高分子,材料(Na) 高分子(Na),材料 高分子,    材料 高分子,材料 高分子,524,974,1
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,525,974,1
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系,工業 工程 管理 學系,526,974,1
12,  工業工程與科技管理,工業(Na) 工程(Na) 科技(Na) 管理(VC),工業 工程 科技 管理,    工業 工程 與 科技 管理,工業 工程 科技 管理,527,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,528,974,1
12,機械系,機械系(Nc),機械系,機械系,機械系,529,974,1
12,  電機,電機(Na),電機,    電機,電機,530,974,1
12,  電子材料,電子(Na) 材料(Na),電子 材料,    電子 材料,電子 材料,531,974,1
12,水利工程與資源保育學系,水利(Na) 工程(Na) 資源(Na) 保育(VC) 學系(Na),水利 工程 資源 保育 學系,水利工程 與 資源 保育 學系,水利 工程 資源 保育 學系,532,974,1
12,  化工,化工(Na),化工,    化工,化工,533,974,1
12,  遺漏值,遺漏值(Na),遺漏值,    遺漏 值,遺漏值,534,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,535,974,1
12,環境工程,環境(Na) 工程(Na),環境 工程,環境 工程,環境 工程,536,974,1
12,工業技藝-機械工程 ,工業(Na) 技藝(Na) 機械(Na) 工程(Na),工業 技藝 機械 工程,工業 技藝 - 機械 工程  ,工業 技藝 機械 工程,537,974,1
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,538,974,1
12,動力機械,動力(Na) 機械(Na),動力 機械,動力 機械,動力 機械,539,974,1
12,化學工程與材料 ,化學(Na) 工程(Na) 材料(Na),化學 工程 材料,化學 工程 與 材料  ,化學 工程 材料,540,974,1
12,  機械,機械(Na),機械,    機械,機械,541,974,1
12,化學工程系 ,化學(Na) 工程(Nc),化學 工程,化學 工程系  ,化學 工程,542,974,1
12,  電機,電機(Na),電機,    電機,電機,543,974,1
12,電機系,電機系(Nc),電機系,電機系,電機系,544,974,1
12,資訊工程系 ,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系  ,資訊 工程系,545,974,1
12,  化工與材料工程,化工(Na) 材料(Na) 工程(Na),化工 材料 工程,    化工 與 材料 工程,化工 材料 工程,546,974,1
12,資訊工程 ,資訊(Na) 工程(Na),資訊 工程,資訊 工程  ,資訊 工程,547,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,548,974,1
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系,工業 工程 管理 學系,549,974,1
12,工業與系統工程學系,工業(Na) 系統(Na) 工程(Na) 學系(Na),工業 系統 工程 學系,工業 與 系統 工程 學系,工業 系統 工程 學系,550,974,1
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,551,974,1
12,  電機,電機(Na),電機,    電機,電機,552,974,1
12,  複合材料,材料(Na),材料,    複 合 材料,材料,553,974,1
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,554,974,1
12,機械與自動化工程學系,機械(Na) 自動化(VHC) 工程(Na) 學系(Na),機械 自動化 工程 學系,機械 與 自動化 工程 學系,機械 自動化 工程 學系,555,974,1
12,生物醫學工程學系 ,生物醫學(Na) 工程(Na) 學系(Na),生物醫學 工程 學系,生物 醫學 工程 學系  ,生物醫學 工程 學系,556,974,1
12,資訊科學系,資訊(Na) 科學(Na),資訊 科學,資訊 科學系,資訊 科學,557,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,558,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,559,974,1
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,560,974,1
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,561,974,1
12,電子工程系 ,電子(Na) 工程系(Nc),電子 工程系,電子 工程系  ,電子 工程系,562,974,1
12,  自動控制,自動(VH) 控制(VC),自動 控制,    自動 控制,自動 控制,563,974,1
12,  工程,工程(Na),工程,    工程,工程,564,974,1
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,565,974,1
12,營建工程系 ,營建(VC) 工程系(Na),營建 工程系,營建 工程系  ,營建 工程系,566,974,1
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系,工業 工程 管理 學系,567,974,1
12,光電工程學系 ,光電(Na) 工程(Na) 學系(Na),光電 工程 學系,光電 工程 學系  ,光電 工程 學系,568,974,1
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,569,974,1
12,  機械,機械(Na),機械,    機械,機械,570,974,1
12,航空電子系,航空(Na) 電子系(Nc),航空 電子系,航空 電子系,航空 電子系,571,974,1
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,572,974,1
